name,is_fake,n_frame,set_name
tosebikbvk,0,300,train
tosepmtdch,1,301,val
tosfnjmuwy,1,300,train
tosfstbgxm,1,300,train
toshfcrwop,1,300,val
toslvivusc,1,299,test
tosndhrxvh,1,299,train
tosqjrdxxg,1,300,train
tostmagsiq,1,301,train
totglomavw,1,300,train
tothsmyvoy,1,300,train
totlhgpcws,1,298,train
tottifwolb,1,300,train
totujkiwgd,1,300,train
totuynbejy,1,300,train
touinthtia,0,300,train
toukipiujn,1,300,train
tounczqdfn,1,249,train
tousrstezy,1,300,train
tousyjnhic,1,300,train
touvjievwf,1,297,train
tovclebrnw,1,300,train
tovdcuktlv,1,300,train
tovhbmrdcx,1,300,train
tovkafdjlm,1,300,train
tovxgyattq,1,300,test
tovybdvykw,1,255,train
towerzohyf,1,300,train
towgiiqjty,1,300,train
towhxegyzv,1,298,val
towijyksqo,1,300,train
towimsjpar,1,297,val
townkrjaub,0,300,train
townqlsvhu,1,300,train
towvmrajqe,1,300,train
toxcbnqbol,1,300,train
toxdjqiazo,0,300,train
toxhdspkmy,1,300,val
toxmyrgjsb,1,300,train
toxobqirio,1,300,train
toxpbvzswn,1,300,val
toxsrzsksc,1,300,train
toxxhledyr,1,300,train
toyatftbyo,1,300,train
toybgikcyz,1,300,train
toyyvicmae,1,300,train
tozdwknhcd,1,300,train
tozkujtzdp,1,299,val
tozxbqqisy,1,300,train
tozyxrqqfz,1,301,train
tpasegbttb,1,300,train
tpayhhzgfe,1,300,train
tpbasbfozd,1,300,train
tpbderjkpc,1,300,train
tpbfnscoxd,1,300,train
tpbgzrgmvd,1,300,train
tpbvypjbsp,1,300,train
tpbxbdgmss,1,297,train
tpbyccqemm,1,300,train
tpcflvfoqo,1,300,train
tpcijdapjt,1,300,train
tpctqpygqm,1,300,train
tpdfkoznff,1,298,train
tpdpdffvho,1,300,val
tpdzlmfxia,1,300,train
tpeiuavlfd,1,300,train
tpemopyikw,1,300,val
tpetnotlbj,1,300,train
tpeuljqyua,1,300,train
tpeyllulxl,1,300,train
tpezzzvsip,1,300,val
tpfacrgpkc,1,300,val
tpfcwgtsrr,1,300,train
tpfjysjysn,1,300,test
tpfnrhuhrf,1,300,train
tpftkaveyq,0,300,val
tpftrbdxjz,1,300,train
tpfwnsgsmh,1,300,train
tpfzfrvhey,1,298,val
tpfzofmtww,1,300,train
tpganbjtxh,1,300,train
tpgbpkksxs,1,300,train
tpgcdzyzic,1,300,val
tpgcqvavhv,0,300,train
tpgfecmnia,1,300,train
tpgnrtdjmz,1,300,train
tpgozsbebx,1,300,train
tphhmywmmz,1,300,val
tphllmvods,1,241,val
tphoyfxmpo,1,300,val
tpiddeudvc,1,300,train
tpifabzupg,1,296,train
tpifqwnpzj,1,300,train
tpihwwkzcu,1,300,train
tpilpqylqs,1,300,val
tpimxrtuxf,0,300,train
tpinzksjaf,1,300,val
tpiohdvwyf,0,300,train
tpipudybft,1,300,train
tpiyykipnd,1,300,val
tpizlhtfla,1,241,train
tpjdjbdqck,1,300,train
tpjincxhkn,1,298,train
tpjqvldpao,1,300,train
tpjrujinri,1,300,train
tpjydgkvdt,0,300,train
tpkawovfsk,1,300,test
tpkcodbqhe,1,301,val
tpkewfvwfl,1,300,train
tpkgaaratu,1,300,train
tpksbvlosr,1,300,train
tpkueujisn,1,300,train
tpkuvclhgi,1,298,train
tplfcncfvf,1,300,val
tplknrvvcg,1,301,train
tpllvuidve,1,300,train
tplofbaklk,1,298,train
tplofwzozz,1,300,train
tplojghgtf,1,298,train
tpltcnrezb,1,300,train
tpltdeedfr,1,300,train
tplthyxbes,1,300,train
tpmkyfnlgz,1,300,train
tpmmmtdoty,1,300,train
tpngcvxqen,1,300,train
tpniptcxas,1,300,train
tpnosbwdyc,1,301,val
tpnrxwdhvu,1,300,train
tpnsegvgdq,1,300,train
tpnstemnyl,1,300,val
tpnxlnuzsn,1,300,train
tpocmszkhh,0,301,train
tpogcinmkk,1,300,train
tpogqctbge,0,300,train
tpohuvtilk,1,301,train
tpoigdwwuk,1,241,train
tponvddrem,0,300,train
tpoqsqeatu,1,300,train
tpotlnaogw,1,300,train
tpotpmmmuv,1,300,train
tpphqgrtla,1,300,val
tpppulohon,1,300,train
tppunhkvef,0,300,train
tpqdixzqqk,0,300,train
tpqglmhtem,1,301,train
tpqhuyrxes,1,288,train
tpqixlleie,1,300,train
tpqkryednb,1,300,train
tpqkvpeias,1,300,train
tpqxmppyuy,1,300,train
tpragfcvet,1,300,val
tprjeaqlqe,1,300,train
tprkccmfyh,0,300,train
tprlyeabci,1,300,val
tprlzimxkg,1,300,train
tprnabqyrj,1,298,train
tprrgequkl,1,300,val
tprzawmxem,0,301,train
tpsgathbfh,1,143,train
tpshsgvjso,1,300,train
tpslvemxbe,1,300,val
tpsqqrqexv,1,300,train
tpssbrfvce,0,300,train
tpsyixflvr,1,300,train
tptalpxwlv,1,300,test
tptcufepei,1,300,train
tpteooakcd,1,300,train
tptgkfibny,1,300,train
tptmjdbpio,1,300,train
tptrzibaxl,0,300,train
tptveeqpvb,0,300,train
tptwynpret,1,300,train
tpuaaqksjs,1,300,train
tpubgqiqqv,1,300,train
tpuekohmmq,1,298,train
tpuqjkapsg,0,300,train
tpuymkcccq,1,300,train
tpvukvpape,1,300,test
tpvwqbpipy,1,301,val
tpvyqwleln,1,301,train
tpvzdfkquv,1,300,train
tpwclfztft,1,300,train
tpwijkexhf,1,300,val
tpwsebtxfp,1,300,val
tpxcxtjolt,1,300,val
tpxglrbrkw,1,300,train
tpxjvkgewy,1,300,val
tpxkhzhqjk,0,300,train
tpxpejlgev,1,300,test
tpxsofwsik,1,298,val
tpybuszenk,1,300,val
tpyewpbemi,1,300,train
tpygxzaern,1,300,train
tpyiiojxzj,1,300,train
tpyqxipnjw,1,300,train
tpyrrhzwkx,0,300,train
tpyrrrcugn,1,300,train
tpyrslrlxq,1,300,train
tpytdanvhz,1,300,train
tpzcpkffia,1,300,train
tpzecuwvyf,0,300,train
tpzexcdnqr,0,300,train
tpzfqzjpka,1,298,train
tpzgfwqnqd,1,301,train
tpzkjzrmwd,1,300,val
tpzkutkzsc,1,300,train
tpzqfuwimg,1,300,train
tpztvhiiyt,0,300,train
tpzuvantap,1,300,train
tpzxewnpyt,1,300,train
tqaaxebfgr,0,299,train
tqabzfvspv,1,300,train
tqacgypxts,1,301,train
tqaeohwrxx,1,300,train
tqaeqjczaz,0,300,train
tqaipndobs,1,300,train
tqavhnyfvs,1,299,train
tqawtxllam,1,299,val
tqawydaamw,1,300,train
tqaztyvwpn,1,300,train
tqazylqnyz,1,300,train
tqbfcbzldu,1,240,val
tqbhqtogog,1,300,val
tqbosszwmn,1,300,train
tqbpwjicex,1,300,train
tqbuhktkzs,0,300,train
tqcddzwrby,1,300,train
tqchsroivr,1,301,train
tqckeepzdz,1,300,train
tqcnonzrwn,1,300,train
tqcvwosock,0,300,train
tqcvzxsmuc,1,300,train
tqddjtiqzc,1,300,train
tqdhmwdzho,1,240,train
tqdixfliwk,1,300,train
tqdneyzlnu,1,241,train
tqdocbbvgq,1,299,train
tqdsgviver,1,300,train
tqeaflmnhr,1,300,train
tqeeodxthq,1,300,train
tqeggikdab,1,300,train
tqeippsxwe,1,300,train
tqelzdtdqu,1,300,train
tqengjgcin,1,300,train
tqepbbrxcw,1,300,train
tqesvoueiw,1,300,train
tqezaylkrn,1,300,val
tqfabtawrc,1,300,train
tqfbjandmm,1,299,test
tqfhvnxumz,0,300,train
tqfivmjdhj,1,300,train
tqfqjuqtvy,1,300,train
tqgiylzbxk,1,299,test
tqgjmwzsij,0,300,val
tqgodcuwif,1,300,train
tqgsgdboir,1,300,train
tqguikzhjl,1,300,train
tqhbgzfwsf,0,300,train
tqhthygumd,1,300,train
tqhuzdckcc,1,300,train
tqhwoaaydq,1,300,train
tqhxvnqfkc,1,300,train
tqhyoyevor,1,300,train
tqicffjnbl,1,300,train
tqijkqktmm,1,300,train
tqiovjldzi,1,300,test
tqitdjezhi,1,301,train
tqitexxknw,1,300,train
tqixcjetnx,1,300,train
tqixzrprkc,1,299,train
tqiyhdxclb,1,300,train
tqjbbckaqq,1,241,train
tqjfamkugs,1,300,val
tqjjothuxf,0,300,train
tqjkzliath,1,298,train
tqjmzkjlsd,1,300,train
tqjnbjnohx,1,298,train
tqjqiwshyb,1,300,train
tqjxjwhhlb,1,300,train
tqjzblvsnk,1,300,train
tqkfdvizsl,1,300,train
tqkjwiwcbc,0,300,train
tqkmtqxtwh,1,300,train
tqksudximg,1,300,val
tqkxwtpwpc,1,300,train
tqlbbllgwz,1,300,train
tqlfyctkob,1,300,train
tqljyqrltf,0,300,train
tqlpegjoiu,1,300,train
tqlzfqaxci,1,300,val
tqmfebykyi,1,300,train
tqmgwvxnjj,1,300,val
tqmhgwvuzf,1,300,val
tqmhshfxom,1,300,train
tqmlplqmrz,0,300,val
tqmlqemsqb,1,301,train
tqmmvmxqpn,1,300,val
tqmnlkgypb,1,300,val
tqmpbswzip,1,300,val
tqnneolghh,0,300,val
tqnpopdflm,1,300,train
tqnrzvkumn,1,300,val
tqnvspgtda,1,300,val
tqnytsurko,0,300,train
tqnzeyowab,0,300,train
tqoblsshku,1,300,train
tqobzwjahr,1,301,train
tqohkhnjgr,1,300,train
tqoktgmwqk,1,300,train
tqolhfajpr,1,300,train
tqolighuom,1,302,train
tqomqlndpd,1,300,train
tqomwetaiv,0,300,val
tqopvnytds,1,300,train
tqpdmcmbcc,1,300,train
tqpgqgxufi,0,300,train
tqpjrtizgl,1,300,train
tqpnuqlbqz,1,298,train
tqpxjalcgw,1,300,val
tqqdafufch,1,300,val
tqqjiejdhp,1,300,train
tqrfkqzkje,1,300,train
tqriwfsqnm,1,300,train
tqrizlvlgd,1,300,train
tqrjmasczr,1,300,train
tqrlcktjzk,1,300,test
tqrpjzhfer,1,300,train
tqrwfbpbzd,1,300,train
tqrxxjluoo,1,300,train
tqsbfvillb,1,300,val
tqsbmniqan,1,300,val
tqsirljhpd,1,300,train
tqsmbshugy,1,300,train
tqsratgvwa,1,300,test
tqsvnmsohw,1,300,train
tqtatnepzi,1,300,train
tqteokvspn,1,299,test
tqtmevoybn,1,300,train
tqtoupdnab,1,300,val
tqtrbwrjwg,1,300,train
tqtsmvddjz,0,300,train
tqttbskszw,1,300,val
tqttmlubzr,1,300,train
tqttoppjmo,1,300,val
tqtushrgev,1,300,train
tqubzfpoum,1,300,train
tqunzyxiwd,1,300,train
tquojygjmf,1,300,train
tquwnrfeiu,0,301,train
tquwtfmrkx,1,300,train
tquzovayqv,1,300,train
tqvbydvocx,1,300,train
tqvdelijls,0,300,val
tqvdzgpzwp,1,300,train
tqvgtimyiu,1,300,train
tqviutgypu,1,299,test
tqvnpokbml,1,300,train
tqvoigiion,1,301,train
tqvqaxdatc,0,300,train
tqvtvuvuoz,1,300,train
tqvubheeue,0,300,train
tqvyxcxplw,1,300,val
tqwaudnvzv,1,300,train
tqwduwmhkw,1,300,train
tqwpnyunye,1,300,train
tqwyfihyqu,1,300,train
tqwzdikjoe,0,300,val
tqxifjgmbc,1,298,train
tqxmhhmsyv,1,300,test
tqxmhyrglp,1,300,train
tqxmxvofpt,1,300,train
tqxrfjvcdw,0,300,train
tqxvppdxgx,1,300,val
tqxwatjrlg,1,241,train
tqxxjgaudi,1,300,train
tqyjydyvky,1,300,train
tqylfrrrkq,1,300,train
tqymjlgdsf,0,300,train
tqynacztnp,1,300,train
tqypumsbjy,0,300,train
tqypzygchy,1,300,val
tqyrwbhoyz,1,300,train
tqyuwylsxu,1,300,val
tqyveduvez,1,300,val
tqyybklunz,1,300,train
tqzemlqluj,0,300,train
tqzgxmktuj,1,300,train
tqzgzujrij,1,300,val
tqzmwyzfxe,1,300,train
tqznpzvret,1,300,train
tqzouiqsne,0,300,val
tqzuvogoim,1,300,train
tradwugucx,1,300,train
tragpkmuit,1,300,train
traixshodn,1,300,train
trbaxqmbrj,1,300,val
trbdicpeov,0,300,train
trbefryenf,1,300,train
trbfdajzyy,1,300,train
trbflipdvl,1,300,train
trbfvzvpgo,1,300,train
trbganyvna,0,300,val
trbgzlulao,1,300,train
trbofhwxqn,1,300,train
trbpoeddqz,1,300,train
trbxbafikz,1,300,train
trbxpbsrua,1,300,train
trbzvrewvx,1,300,train
trccjsqhqv,1,300,val
trcmcqzilk,0,300,train
trcpidisyh,1,299,train
trcrzcqgdb,1,301,val
trczberdjl,1,300,train
trdbxmrouu,1,300,train
trddonzcjv,0,300,train
trdeyteyky,1,300,val
trdmmncyhp,1,300,train
trdwqsonpo,1,301,val
trdxflaivn,0,300,train
trdzdmrcdy,1,300,val
treamiyvjr,1,300,val
trecjopqxv,1,301,train
tregpywxpy,1,300,train
treklubxvy,0,300,train
trelkpvmtn,1,301,train
treocxijvi,1,300,train
treqgkwfhc,1,300,train
trerignfto,1,300,train
trfddvqdid,1,300,train
trfjkrliea,1,301,train
trflljtoam,1,300,val
trgeveouxp,0,300,val
trgfajogvq,1,300,train
trgfnzdvdu,1,300,train
trginvkaom,0,300,train
trgixtifng,1,300,train
trgnjggsmg,1,300,train
trgqwykusk,1,300,train
trgxeznqjh,0,300,train
trhhpiqqfw,1,300,val
trhpvvybkf,1,300,train
trhqexwnno,1,300,val
trhqrdommy,1,299,val
trhsvmhhtk,1,300,train
trhuvltfko,1,300,val
trhygiyufe,1,300,train
trifnvfkez,1,300,val
trihrpvpir,1,300,train
triirhugvj,1,300,val
trimxjevrn,0,300,train
trisvgyxtn,1,300,train
triwebzkhc,1,300,train
trjkfsqvwa,1,300,train
trjnojreci,1,301,val
trjujuajck,1,300,val
trkkrhirav,1,239,train
trkmqwysym,1,300,train
trkzaxcjdq,0,300,train
trlcezbeve,1,301,train
trleisfecz,1,303,train
trleydxtsd,1,301,val
trlhchyeij,1,300,train
trlnvcnomf,0,300,train
trlpaebjir,1,300,val
trlrqjfvox,1,300,val
trlsaggttc,0,300,train
trltdpitif,1,300,train
trlxmcrbdm,1,300,train
trmalppcgd,1,300,train
trmcaiqewn,1,300,train
trmcdgwtve,1,300,val
trmicvlepb,1,301,train
trmrimvmfc,1,300,train
trmsvjmltz,1,300,train
trmviebthh,0,300,train
trmviskqet,1,300,train
trmzlmbwqx,1,300,train
trndgdtwte,1,300,train
trnmnepudz,1,300,train
trnobhkyqm,1,300,train
trnznvybjo,1,300,train
troirmltsa,1,300,val
troloutufx,1,300,train
trolxesysi,0,300,train
troqylwami,1,300,train
trpikoisjn,1,301,train
trpmabgeyv,0,300,train
trpofaspmo,0,300,val
trpujbpppb,1,300,train
trpvqatyjq,1,300,train
trpxkgffug,1,300,train
trpyxikerg,1,300,train
trqburqocr,1,300,train
trqolsqrxl,1,300,train
trqoqtfhyj,1,301,train
trqrbkihfm,1,300,train
trqwyehsmg,1,300,train
trrenlxfwz,1,300,train
trrfqnfnhf,1,300,train
trrgajdcki,1,302,train
trrgjelmuc,1,300,train
trrkhkddif,1,299,train
trrmubgyat,1,300,train
trrodhsxof,1,300,val
trsibjdeqx,1,300,train
trsmehubwm,1,300,train
trsomgqkyu,1,300,train
trspwbjkkp,1,300,train
trsqoonxko,1,298,train
trsrhodjti,0,300,val
trsxhepbiy,1,300,train
trtasyvhtu,0,300,val
trtlxaiklz,1,300,train
trtojatnmr,1,300,train
trtrgmaieb,1,300,train
trtsgrbyep,1,300,train
trtwtgnsii,1,300,train
trtxfafvta,0,300,train
trtzvslykq,1,300,train
trueahnqya,1,300,train
trukrigvbu,1,300,train
truoopylcr,1,300,train
truovigemq,1,300,train
trupprgvmb,1,292,train
trupvvuhbb,1,302,train
truremwrti,1,300,val
trutamvult,1,300,train
truwgbqpni,1,300,test
trveiyrpnt,1,300,val
trvmsmpdcb,1,300,train
trvnfzxofg,1,300,train
trvqryiuqr,0,300,train
trwdbzydsp,1,300,train
trwgttshhr,1,300,train
trwpmgqpib,1,298,train
trwqtqimvu,1,300,train
trwucycqvi,1,299,train
trxdejolnf,1,300,test
trxfhvnzjv,0,300,train
trxflypbhl,1,300,train
trxnelqpyr,1,300,train
trxnflrfwu,1,239,train
trxoxgbcps,1,300,train
trxrunpvcr,1,300,train
trxtbwcgex,1,300,train
trxunwqklo,1,269,train
trxvyohffm,1,300,train
tryompagoh,1,299,val
tryqdhfowp,1,300,train
trzdsncewk,1,300,train
trziaftapb,1,300,train
trzkfhabyh,1,300,train
trzmqcunvu,1,300,train
trzrrqxqwl,0,299,train
trzuslwxnh,1,300,val
tsaeniusmc,1,300,val
tsahjizngo,1,300,train
tsajvpfjdk,1,300,train
tsakdikwxd,1,300,train
tsalzbhvze,1,301,train
tsasvgamkg,1,300,val
tsaufoajpo,1,300,train
tsavabiikh,0,300,val
tsbaaxtcby,1,300,train
tsbczzhory,0,300,train
tsbjjiafmc,1,300,train
tsbpntkqqf,1,241,train
tsbpwarhse,1,300,train
tsbsvwxfye,0,300,train
tsbuvexmck,1,298,train
tsbvorjiix,1,300,val
tscegfccol,0,300,train
tscildauwc,1,300,train
tscirisbab,0,300,val
tscjhttowt,1,300,train
tsclngmzde,1,301,train
tscnylwezq,1,300,train
tscucodjsf,1,300,train
tscuocqrau,1,300,val
tscwdmbhea,0,300,train
tsdbgfwhah,1,300,train
tsdgbvepxl,1,300,val
tsdhmlgsfw,1,301,train
tsdkoitfxl,1,300,val
tsdmkalaoh,1,300,train
tsdyxxkswk,1,300,val
tsdznnygdu,0,300,train
tsedyytonr,1,300,train
tsehzohpdd,1,300,train
tseijahcuz,1,300,val
tsemmqvtch,0,300,train
tseoopukua,1,300,train
tsevwssfmm,1,300,train
tsewavfjss,1,300,train
tsfjumuayd,1,300,val
tsfoxavpig,1,300,train
tsgbactcqh,1,300,train
tsgcssoqur,0,302,val
tsgrfwkrpq,1,300,train
tshdcohmxk,0,300,train
tshfetjhxz,1,300,train
tshfoikelz,1,300,val
tshoolpsgy,1,300,train
tshtheczgj,0,300,val
tshytxtqiv,1,301,val
tshzrrgznx,1,300,train
tsidhveryz,1,300,train
tsihjrttjt,1,298,val
tsikjyzgsf,1,300,val
tsiqgfbvxt,1,147,train
tsiqukgoov,1,300,train
tsirnlveao,1,300,train
tsiukmwwoz,1,300,train
tsiwpotmvo,1,300,val
tsiybxecpy,1,300,train
tsiywxrqja,0,300,val
tsjabwxwqf,1,300,val
tsjkocidgd,1,300,val
tsjlhnfsfy,0,301,train
tsjpmigtoz,1,300,val
tsjqnsxetq,1,300,val
tsjvabvdod,1,300,train
tskjnnvjsa,0,300,train
tskkksbvgv,1,300,val
tslmzdlrwt,1,300,train
tslqtmoybi,1,300,train
tsltlmmbfc,1,300,train
tslvvfelkq,1,300,train
tslxhjhmwo,0,300,val
tslxxrlmca,1,298,val
tsmctsldxx,1,300,val
tsmgnijtvj,1,300,train
tsmmqtabuh,1,240,train
tsnbatvgnr,1,300,train
tsndinzbyj,1,300,val
tsniibefcn,1,300,train
tsntunhtac,1,300,train
tsnwogqhyu,1,300,train
tsocsygnwl,1,300,train
tsonotqqmp,1,300,train
tsoornnftj,1,300,train
tsoqqcbsmx,1,300,train
tsoutamxqz,1,300,train
tsowxoyixp,1,300,val
tsphyuydjj,1,300,train
tspkyrtxxs,1,301,train
tspmizgqzx,1,300,val
tspntsgzsw,0,147,train
tspxsnmgvn,1,298,train
tsqacaahpj,1,300,train
tsqkcdohhi,1,300,train
tsqnshpqga,0,300,val
tsqrtoxmoj,1,300,train
tsquvmborq,1,300,train
tsquvzlopx,1,301,train
tsrdzfmvvc,1,300,train
tsrhomotnw,1,300,train
tsrifkpfwf,1,301,train
tsrjzzynxa,0,300,train
tsrngiblym,1,300,train
tsrpyijjpi,1,300,train
tsrturndzh,0,300,train
tsrzkvefwi,1,300,val
tssdlowath,1,299,test
tssnkrqorm,1,300,test
tssnuwdddc,1,300,train
tssriiuacg,1,300,train
tsssvunxbs,0,300,train
tssuodrgon,1,298,train
tssvjchlwe,1,300,val
tsswadcspp,1,300,train
tsswxgwnta,0,300,train
tssyzhyyjr,1,300,train
tstdqksicl,1,300,train
tstecqtwjq,1,270,train
tstfombuow,1,300,train
tstsmsltfx,1,300,train
tstuuttitb,1,300,train
tsucddxntw,1,300,train
tsueokowln,1,300,train
tsuqgeekdl,1,300,train
tsuwjokkra,1,300,train
tsuyysvtoq,1,300,train
tsvblzbrhz,1,300,train
tsvbsrtcom,0,300,train
tsvgzwcxnj,1,300,train
tsvhwitvah,0,300,val
tsvivpurjs,1,300,train
tsvkpzczfu,1,300,test
tsvtztuzyv,0,300,train
tswfawjeei,1,300,val
tswmtnhfmn,1,300,train
tswxrzbmrg,1,300,train
tsxdgndtjs,1,300,train
tsxgzcfkik,1,301,val
tsxkpsxzeo,1,300,val
tsxlpuzlro,1,300,val
tsxrpkdjfy,1,300,train
tsxuijektx,1,301,train
tsxuvfenqn,1,300,val
tsycwnssva,1,300,train
tsyhaasqip,0,300,train
tsyrafkwre,1,300,val
tsysmawzmi,1,301,train
tsysuyuwcn,1,300,train
tsyterbepz,1,300,train
tsytikdawz,1,299,val
tsywoxwcyg,1,300,train
tsyxvaseol,1,300,train
tsyzjopkwc,0,300,train
tszfidtxav,1,300,train
tszhgiauyc,1,300,val
tszlmblfyi,1,300,train
tszltmgdhs,1,302,train
tszpeiqmlj,1,300,train
tszqfifqto,1,300,train
tszsvitufh,1,300,test
ttaatgafav,1,300,train
ttaawifovj,0,300,train
ttabixavia,1,301,train
ttalapiway,1,300,train
ttamnrlxel,1,300,val
ttapcqlwjc,1,300,train
ttapwbgmsx,1,300,train
ttarpmofov,1,300,train
ttaubdahlh,1,241,train
ttaxezvfah,1,300,val
ttazkeufcv,1,300,val
ttbaztvjwt,1,300,train
ttbazvtelg,1,300,train
ttbbjjhzwl,1,300,val
ttbeqetgcm,1,300,val
ttbkjddrnn,1,296,train
ttbozizmlx,1,300,train
ttbxcjfwzf,1,300,train
ttbxgolmuc,1,300,val
ttcfoartvz,1,300,train
ttcjqldbzq,1,300,train
ttckjjxzlq,0,300,train
ttcnvnywdv,0,300,val
ttcpopibvv,1,300,val
ttcycqpkwf,1,298,train
ttdeiwijfl,1,300,train
ttdhvxgfel,1,300,val
ttdjjdgdpt,1,300,train
ttdkjruqnb,1,296,val
ttdljjqpmj,1,300,train
ttdoufpizp,1,300,train
ttdpxkthet,0,300,train
ttdqsoiefg,1,300,train
ttdqufypgq,1,300,train
ttdvijptfl,0,300,train
ttdyyyurmb,1,301,train
tteascindy,1,300,train
tteirtovcw,0,300,train
ttejnjklwk,1,300,train
ttetdytpgh,1,300,val
ttevgxparf,1,300,train
ttfgmhsxms,1,300,train
ttfljfbadv,0,300,train
ttgaikzvix,0,300,train
ttgfcsyfcg,0,300,train
ttgfxftmyx,1,300,train
ttgngfkyje,1,300,train
ttgnpnujpr,1,300,train
ttgrridluz,1,300,train
ttgsjzwccb,1,300,val
ttgwobzpuc,1,300,train
ttgyygmioj,1,300,train
ttgzukzxnw,1,300,train
tthbqtxjzn,1,300,train
tthdbizdpd,1,300,train
tthfmeatkb,1,300,train
tthhuhqfwb,1,300,train
tthojjjmsi,1,299,val
tthtrbbwqc,1,300,train
tthujangcy,1,298,train
tthvqtkbgs,1,300,train
tthyjtlxby,1,301,val
tthzwvzcir,0,300,train
ttigvhyfql,1,300,train
ttihkcxndp,1,241,train
ttihwdmjyp,1,241,train
ttikysnxik,1,300,train
ttizjhiwdt,1,300,train
ttjlwxvogd,1,300,val
ttjnfovyxd,1,300,val
ttjooofork,1,301,val
ttjviidmte,0,300,train
ttjxosproz,0,300,train
ttjynsccut,0,300,train
ttkhxwvmkm,1,300,train
ttkwwdhyuy,1,300,train
ttlcpskkju,1,300,train
ttlpmvmhdv,1,300,val
ttlyeouzwx,1,300,train
ttlzknpenh,1,300,train
ttmcywlhft,1,300,train
ttmfpigzth,1,300,train
ttmgegmswe,0,300,val
ttmqbqqusg,0,300,train
ttmqsshqer,1,300,val
ttmrzpktii,0,300,train
ttmvvejsem,1,300,train
ttnabjytup,1,300,train
ttnajmkchw,1,300,train
ttndcofuso,1,300,train
ttneifrdwi,1,300,train
ttnezhrema,1,300,train
ttnkdaeegv,1,300,train
ttnlsbcmhh,1,300,train
ttnmcxixdu,1,300,val
ttnpcklnuy,1,300,train
ttnpjbugkg,1,300,val
ttnqevvpjd,1,300,val
ttntwrydrg,1,301,train
ttnvzvoyum,1,300,train
ttoasmpprn,1,300,val
ttobmbsfoo,0,300,train
ttojeckitg,0,300,train
ttolgnigix,0,269,train
ttorjyfhxq,1,300,train
ttorxjzuwe,1,300,train
ttoyoneodi,1,300,train
ttparldmom,1,300,train
ttpjelqpbh,1,300,train
ttpkekxdrp,0,300,train
ttpmnmfqyu,1,300,train
ttpnpcrksg,0,300,train
ttptjkbgfl,1,300,train
ttpuegajcg,1,300,train
ttpyorjpem,1,300,train
ttqczoopps,1,300,train
ttqenwctml,0,300,train
ttqivwztsp,1,300,train
ttqmlkniio,1,300,val
ttqorodgfc,1,300,train
ttquukytcc,1,300,train
ttqzxsedbv,1,300,train
ttrojbjmwb,1,300,train
ttrpqkdans,1,300,train
ttrvldfybz,1,300,train
ttryccqkdy,1,288,train
ttryiygtow,0,300,val
ttshpcbltc,0,300,train
ttsiapwbgk,1,300,test
ttslztqwhg,1,300,train
ttspguaped,1,300,train
ttspsxomfi,1,301,train
ttszqfsoki,1,300,train
ttthyobsfj,1,301,train
tttnfmobkg,1,300,train
tttnqhksxz,1,301,train
tttpqnxllt,1,300,val
ttufvfkhuc,1,299,test
ttuihqevkr,1,300,train
ttujtsurby,0,301,train
ttukxwnbwj,1,300,train
ttunobtudy,1,300,train
ttuonsdlyo,1,300,val
ttupsdiplu,1,300,train
tturtmfind,1,300,train
ttuufyevkz,1,300,train
ttuvdnmyue,1,300,train
ttvboahiwc,1,300,val
ttvbzmhuvw,1,300,train
ttvflqupgx,1,300,train
ttvhcxblqy,1,297,train
ttvjuizino,1,300,train
ttvtkvvgts,1,300,train
ttvuhxbtdm,1,300,val
ttvvebauxz,1,300,train
ttvxwzwfqo,1,298,train
ttvzbvjyff,1,300,val
ttwevlteef,1,300,train
ttwhkhnwmh,0,300,train
ttwjtntofw,1,300,train
ttwqcaciys,1,300,train
ttwtyqfhgo,1,300,val
ttwzibdyja,1,300,train
ttxgzyncay,1,302,val
ttxlteiqci,1,300,train
ttxowtjykr,1,298,train
ttxuegkaew,0,300,val
ttxxlrsjio,1,300,train
ttyivknbzg,1,300,train
ttylmzjjzo,1,300,train
ttyltugycf,1,300,train
ttymvnbfdw,1,300,val
ttyswwybad,1,300,train
ttywcqiqod,1,300,train
ttzdwuqjuj,1,300,train
ttzeordczl,1,300,train
ttzfojkcna,1,300,train
ttzjcgdjue,1,300,train
ttzugxbojx,1,300,train
ttzvrcpdlj,1,298,train
ttzwpvnubk,1,300,train
ttzyhkkugz,1,300,train
ttzzprelxj,1,300,train
tuagcqsqvm,1,300,val
tuaksmzukt,1,297,train
tualcoeyyu,1,300,train
tuambrlror,1,300,train
tuauvfigxs,1,298,train
tubdgpgrrl,1,300,train
tubsamespx,1,300,train
tubtjxtstv,1,301,train
tucdskhtcj,1,300,train
tucfsmbiop,0,300,val
tucgexaclt,0,300,train
tucktnnmrw,1,300,val
tucmlafmmo,1,300,train
tucmtzezyh,1,301,val
tucnheakht,1,300,train
tucqgjzpip,0,300,val
tucqunndgv,0,301,train
tuczksimuw,0,300,train
tudhvzaumf,0,300,train
tudovrmtmj,0,300,train
tudppsopzl,1,301,train
tudyjsuits,1,301,val
tudzforvyd,1,300,train
tuedmfsldt,1,300,train
tueecvtcms,1,298,train
tuefpaawhm,1,300,train
tuegzyngiz,1,300,train
tuehqilqlm,1,300,train
tuejnxflke,1,300,train
tuelspyjfu,1,300,train
tuelzpgmug,1,241,train
